"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Level","Inlinks","Outlinks","External Outlinks","Hash","Response Time","Last Modified","Redirect URI"
"https://royalenfield.com/motorcycles/classic-350/media-review-details/?id=1","text/html; charset=utf-8","200","OK","UPDATED: The Enfield Classic now roars!","39","341","New Enfield Classic is out; prices start at Rs 1.24 lakhEver since we saw the new Royal Enfield Classic being unveiled at an overseas motor show, we have cursed our luck and have been waiting anxiously for the bike to go on sale in India as well. Now, that wish has been granted, for Royal Enfield has unveiled the Classic 500 and 350 in Delhi. For a price of Rs 98,000, ex-showroom, Delhi, the 350 is much cheaper than we anticipated, while the Classic 500 at Rs 1.24 lakh is another steal. If you're wondering what powers the 350, well, there are no prizes for guessing that the mill from the Thunderbird Twinspark would be the answer.The Classic features timeless old school styling with a healthy dosage of new-age technology. Fuel injection is being offered on the Bullet for the first time ever in the country and power and torque figures have improved too. For the 350, power has gone up from 18 bhp to 19.8 bhp, while torque has actually gone down to 2.9 kgm from 3.3 kgm. Relaxed and comfortable cruising at over 100 kph all day is now a distinct possibility.With the 500, power has gone up to 27.2 bhp from 22 bhp, while torque now stands at 4.2 kgm.The wheel rims on the Classic have shrunk to 18-inch jobs from 19-inchers. That gives you the freedom to choose from a larger variety of tyres that are made of that size, besides changing the gearing. Born like a gun. Goes like a Bullet. Amen.","1403","8085","","0","UPDATED: The Enfield Classic now roars!","39","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","69372","502","4.2914186","0","9","65","6","18ff7c75373dd3f387a9ac52e33b4783","0.124","",""
"https://royalenfield.com/motorcycles/classic-chrome","text/html; charset=utf-8","200","OK","Royal Enfield Classic Chrome - Features, Specification & Reviews","64","526","Check out the features, technical specifications, images and reviews of Royal Enfield Classic Chrome here. Compare it with other Royal Enfield motorcycles.","155","904","","0","Classic Chrome","14","1800 210 0007 (9 AM - 9 PM)","27","available in :","14","nearest dealer","14","","","","192426","1416","4.4350204","1","72","95","7","c4191e10a2e7f3e45bfff0397bc3433c","0.093","",""
"https://royalenfield.com/re-world/campaigns/","text/html; charset=utf-8","200","OK","Campaigns - Royal Enfield","25","212","Royal Enfield - We have been creating modern classics since 1901. Manufacturers of the Bullet, Electra, Classic and Thunderbird series","134","784","","0","campaigns","9","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","53139","185","2.2960815","1","51","63","6","c313052f282889557298c3a2cb7fdae7","0.316","",""
"https://royalenfield.com/aboutus/overview/","text/html; charset=utf-8","200","OK","Motorcycle Overview | Royal Enfield","35","289","Explore Royal Enfield's overview and uncover 114 years of motorcycling history. Discover the oldest motorcycle in continuous production.","136","788","","0","Overview","8","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","68095","1691","15.665075","1","108","65","6","759b05788f1ff976dfee2e4650d16515","0.32","",""
"https://royalenfield.com/locateus/","text/html; charset=utf-8","200","OK","Locate Dealers, Service Center - Royalenfield.com","49","403","Locate Royal Enfield dealers, service centers and book a test ride here.","72","412","","0","locate us","9","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","52931","315","3.6765537","1","53","61","6","5a9a24f5b097860293dfbd00dc7639c0","0.338","",""
"https://royalenfield.com/terms-and-conditions/","text/html; charset=utf-8","200","OK","Terms & Conditions - Royal Enfield","34","280","Royal Enfield - We have been creating modern classics since 1901. Manufacturers of the Bullet, Electra, Classic and Thunderbird series","134","784","","0","Terms & conditions","18","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","59990","1294","13.476703","1","51","58","6","92f2be9d90cfe8b674d699f956566184","0.055","",""
"https://royalenfield.com/motorcycles/classic-desert-storm","text/html; charset=utf-8","200","OK","Classic Desert Storm - Features, Specification & Reviews","56","457","Get the overview, features, technical specifications, images and reviews of Classic Desert Storm and compare it with other Royal Enfield motorcycles.","149","863","","0","Classic Desert Storm","20","1800 210 0007 (9 AM - 9 PM)","27","available in :","14","nearest dealer","14","","","","185650","1429","4.7249355","1","70","93","7","81be4e5ccc1a84fe25040ad17ea864d4","0.102","",""
"https://royalenfield.com/community/forum/","text/html; charset=utf-8","200","OK","Community Forum - Royalenfield.com","34","298","Royal Enfield - We have been creating modern classics since 1901. Manufacturers of the Bullet, Electra, Classic and Thunderbird series","134","784","","0","Forum","5","Categories","10","nearest dealer","14","nearest service center","22","","","","114278","709","3.8906827","1","55","159","6","3f52390b34de3b628aeb5c7025d27131","0.14","",""
"https://royalenfield.com/motorcycles/classic-350/media-review-details/?id=7","text/html; charset=utf-8","200","OK","Royal Enfield launches Classic 500 and Classic 350","50","414","Royal Enfield launches Classic 500 and Classic 350 in India. Royal Enfield Classic 350 is priced at Rs. 98,086 and Classic 500, priced at Rs. 1.25 lakh (ex-showroom Delhi) respectively.The Classic 500 comes with a fuel injected 500cc engine and promises to be the most coveted Royal Enfield in history. It has power output of 27.2 bhp and 41.3 Nm of torque. It also come with Electric start and kick start.For those who want it all. The power, the fuel efficiency, the reliability and simple, yet drop dead gorgeous classic styling. The classic turns heads not because it wants to but because it can’t help it. You will appreciate the beat not just for the music it creates but also for the muted feeling of strength and power that it signifies.The smaller twin of the Classic 500, the Classic 350 will hold its own against any other motorcycle and then pull some more. The Classic 350 shares its powerplant with the Legendary Thunderbird. The torque to flatten mountains and the fuel efficiency to cross entire ranges comes in the same understated yet charming stylingThe Classic 350 comes with 346cc engine with a power output of 19.8 bhp and 28 Nm of Torque.This is a motorcycle that does not need to shout to be heard. Born of a rich heritage and bred with Royal Elegance this 350cc thumper has all the qualities of a typical Royal Enfield. Appreciated then, appreciated now..","1380","7913","","0","Royal Enfield launches Classic 500 and Classic 350","50","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","69250","487","4.2776885","1","9","65","6","a77307e63d3504881cfb0ee28e76b371","0.053","",""
"https://royalenfield.com/aboutus/history/","text/html; charset=utf-8","200","OK","History - Royal Enfield","23","178","Royal Enfield - We have been creating modern classics since 1901. Manufacturers of the Bullet, Electra, Classic and Thunderbird series","134","784","","0","History","7","1800 210 0007 (9 AM - 9 PM)","27","nearest dealer","14","nearest service center","22","","","","52630","178","2.1966746","1","51","59","7","839071edd49688484963eff85990a9bb","0.054","",""
